date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:35:47	2426/2426	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2297a-5bb3f7dbca34d%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/Flaticon.eot	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/Flaticon.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/flaticon.css)
12:35:47	2426/2426	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2297a-5bb3f7dbca34d%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/Flaticon.eot?	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/Flaticond41d.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/flaticon.css)
12:35:48	1156/1156	---M--	200	added ('OK')	font/woff2	etag:%22484-5bb3f7ebde600%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/Flaticon.woff2	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/Flaticon.woff2	(from https://preview.colorlib.com/theme/capitalshop/assets/css/flaticon.css)
12:35:48	1636/1636	---M--	200	added ('OK')	font/woff	etag:%22664-5bb3f7da9c73a%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/Flaticon.woff	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/Flaticon.woff	(from https://preview.colorlib.com/theme/capitalshop/assets/css/flaticon.css)
12:35:49	2248/2248	---MCZ	200	added ('OK')	font/ttf	etag:W/%228c8-5bb3f7df66066%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/Flaticon.ttf	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/Flaticon.ttf	(from https://preview.colorlib.com/theme/capitalshop/assets/css/flaticon.css)
12:35:50	6082/6082	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2217c2-5bb3f7ecc7c56%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/Flaticon.svg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/Flaticon.svg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/flaticon.css)
12:35:51	134622/134622	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2220dde-5bb3f7e2167e9%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.eot	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
12:35:52	77400/77400	---M--	200	added ('OK')	font/woff2	etag:%2212e58-5bb3f7e9c63f6%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.woff2	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.woff2	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
12:35:54	134622/134622	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2220dde-5bb3f7e2167e9%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.eot?	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400d41d.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
12:35:54	90672/90672	---M--	200	added ('OK')	font/woff	etag:%2216230-5bb3f7e9f32b5%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.woff	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.woff	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
12:35:54	134316/134316	---MCZ	200	added ('OK')	font/ttf	etag:W/%2220cac-5bb3f7eae848a%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.ttf	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.ttf	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
12:35:56	34350/34350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22862e-5bb3f7ecc6cb6%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.eot	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
12:35:56	730302/730302	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b24be-5bb3f7e2cf102%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.svg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-brands-400.svg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
12:35:56	34350/34350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22862e-5bb3f7ecc6cb6%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.eot?	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400d41d.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
12:35:57	13600/13600	---M--	200	added ('OK')	font/woff2	etag:%223520-5bb3f7dd4421d%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.woff2	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.woff2	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
12:35:58	16780/16780	---M--	200	added ('OK')	font/woff	etag:%22418c-5bb3f7e0b9dd8%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.woff	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.woff	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
12:35:58	34052/34052	---MCZ	200	added ('OK')	font/ttf	etag:W/%228504-5bb3f7e7e7bcb%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.ttf	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.ttf	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
12:36:00	204266/204266	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2231dea-5bb3f7de9be0f%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.eot	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
12:36:00	144715/144715	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222354b-5bb3f7dd376fe%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.svg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-regular-400.svg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
12:36:04	204266/204266	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2231dea-5bb3f7de9be0f%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.eot?	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900d41d.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
12:36:05	80148/80148	---M--	200	added ('OK')	font/woff2	etag:%2213914-5bb3f7e8ea860%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.woff2	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.woff2	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
12:36:05	104004/104004	---M--	200	added ('OK')	font/woff	etag:%2219644-5bb3f7e7d916b%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.woff	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.woff	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
12:36:06	203980/203980	---MCZ	200	added ('OK')	font/ttf	etag:W/%2231ccc-5bb3f7dafa336%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.ttf	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.ttf	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
12:36:07	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221339c-5bb3f7dfd3662%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/themify.eot?	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/themifyd41d.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/themify-icons.css)
12:36:07	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221339c-5bb3f7dfd3662%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/themify.eot?-fvbane	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/themify9f24.eot	(from https://preview.colorlib.com/theme/capitalshop/assets/css/themify-icons.css)
12:36:08	56108/56108	---M--	200	added ('OK')	font/woff	etag:%22db2c-5bb3f7eb00b29%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/themify.woff?-fvbane	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/themify9f24.woff	(from https://preview.colorlib.com/theme/capitalshop/assets/css/themify-icons.css)
12:36:08	78584/78584	---MCZ	200	added ('OK')	font/ttf	etag:W/%22132f8-5bb3f7de3f1b3%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/themify.ttf?-fvbane	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/themify9f24.ttf	(from https://preview.colorlib.com/theme/capitalshop/assets/css/themify-icons.css)
12:36:09	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223931d-5bb3f7e5f6ac0%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/themify.svg?-fvbane	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/themify9f24.svg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/themify-icons.css)
12:36:09	70782/70782	---M--	200	added ('OK')	image/jpeg	etag:%221147e-5bb3fd649c493%22	https://preview.colorlib.com/theme/capitalshop/assets/img/hero/h1_hero1.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/hero/h1_hero1.jpg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
12:36:10	112470/112470	---M--	200	added ('OK')	image/jpeg	etag:%221b756-5bb3fd651a42d%22	https://preview.colorlib.com/theme/capitalshop/assets/img/hero/h1_hero2.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/hero/h1_hero2.jpg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
12:36:10	2260/2260	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jan%202024%2007:06:09%20GMT	https://preview.colorlib.com/theme/capitalshop/assets/img/hero/h1_hero.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/hero/h1_hero.jpg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
12:36:11	914125/914125	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22df2cd-5bb3f7e5df3c1%22	https://preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.svg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/fonts/fa-solid-900.svg	(from https://preview.colorlib.com/theme/capitalshop/assets/css/fontawesome-all.min.css)
12:36:11	1661/1661	---M--	200	added ('OK')	image/png	etag:%2267d-5bb3fd4f4c4a6%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/primary-check.png	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/elements/primary-check.png	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
12:36:11	1205/1205	---M--	200	added ('OK')	image/png	etag:%224b5-5bb3fd4a50e9f%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/success-check.png	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/elements/success-check.png	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
12:36:12	1249/1249	---M--	200	added ('OK')	image/png	etag:%224e1-5bb3fd533d119%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/disabled-check.png	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/elements/disabled-check.png	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
12:36:12	1284/1284	---M--	200	added ('OK')	image/png	etag:%22504-5bb3fd4d8efba%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/primary-radio.png	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/elements/primary-radio.png	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
12:36:13	1209/1209	---M--	200	added ('OK')	image/png	etag:%224b9-5bb3fd48263b7%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/success-radio.png	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/elements/success-radio.png	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
12:36:13	1173/1173	---M--	200	added ('OK')	image/png	etag:%22495-5bb3fd5320bfa%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/disabled-radio.png	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/elements/disabled-radio.png	(from https://preview.colorlib.com/theme/capitalshop/assets/css/style.css)
12:36:14	5341/5341	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202021%2022:23:53%20GMT	https://preview.colorlib.com/theme/capitalshop/register.html	E:/ecom/preview.colorlib.com/theme/capitalshop/register.html	(from https://preview.colorlib.com/theme/capitalshop/login.html)
12:36:14	2260/2260	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jan%202024%2007:06:13%20GMT	https://preview.colorlib.com/theme/capitalshop/assets/img/gallery/best-books1.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/gallery/best-books1.jpg	(from https://preview.colorlib.com/theme/capitalshop/cart.html)
12:36:15	2260/2260	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jan%202024%2007:06:14%20GMT	https://preview.colorlib.com/theme/capitalshop/assets/img/gallery/best_selling1.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/gallery/best_selling1.jpg	(from https://preview.colorlib.com/theme/capitalshop/cart.html)
12:36:15	2260/2260	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jan%202024%2007:06:14%20GMT	https://preview.colorlib.com/theme/capitalshop/assets/img/gallery/card.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/gallery/card.jpg	(from https://preview.colorlib.com/theme/capitalshop/checkout.html)
12:36:17	34481/34481	---M--	200	added ('OK')	image/jpeg	etag:%2286b1-5bb3fd4015cd3%22	https://preview.colorlib.com/theme/capitalshop/assets/img/blog/single_blog_1.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/blog/single_blog_1.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
12:36:17	2260/2260	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jan%202024%2007:06:16%20GMT	https://preview.colorlib.com/theme/capitalshop/blog_details.html	E:/ecom/preview.colorlib.com/theme/capitalshop/blog_details.html	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
12:36:18	32173/32173	---M--	200	added ('OK')	image/jpeg	etag:%227dad-5bb3fd3f239de%22	https://preview.colorlib.com/theme/capitalshop/assets/img/blog/single_blog_2.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/blog/single_blog_2.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
12:36:18	40064/40064	---M--	200	added ('OK')	image/jpeg	etag:%229c80-5bb3fd3f5665c%22	https://preview.colorlib.com/theme/capitalshop/assets/img/blog/single_blog_3.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/blog/single_blog_3.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
12:36:22	27578/27578	---M--	200	added ('OK')	image/jpeg	etag:%226bba-5bb3fd3e30749%22	https://preview.colorlib.com/theme/capitalshop/assets/img/blog/single_blog_4.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/blog/single_blog_4.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
12:36:23	49751/49751	---M--	200	added ('OK')	image/jpeg	etag:%22c257-5bb3fd3e3e208%22	https://preview.colorlib.com/theme/capitalshop/assets/img/blog/single_blog_5.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/blog/single_blog_5.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
12:36:23	2466/2466	---M--	200	added ('OK')	image/jpeg	etag:%229a2-5bb3fd289b1ff%22	https://preview.colorlib.com/theme/capitalshop/assets/img/post/post_1.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/post/post_1.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
12:36:24	1866/1866	---M--	200	added ('OK')	image/jpeg	etag:%2274a-5bb3fd29e5330%22	https://preview.colorlib.com/theme/capitalshop/assets/img/post/post_2.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/post/post_2.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
12:36:25	1920/1920	---M--	200	added ('OK')	image/jpeg	etag:%22780-5bb3fd29e4390%22	https://preview.colorlib.com/theme/capitalshop/assets/img/post/post_3.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/post/post_3.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
12:36:25	1651/1651	---M--	200	added ('OK')	image/jpeg	etag:%22673-5bb3fd2be007a%22	https://preview.colorlib.com/theme/capitalshop/assets/img/post/post_4.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/post/post_4.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
12:36:26	3389/3389	---M--	200	added ('OK')	image/jpeg	etag:%22d3d-5bb3fd2bc0c7b%22	https://preview.colorlib.com/theme/capitalshop/assets/img/post/post_5.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/post/post_5.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
12:36:26	2312/2312	---M--	200	added ('OK')	image/jpeg	etag:%22908-5bb3fd2ae1265%22	https://preview.colorlib.com/theme/capitalshop/assets/img/post/post_6.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/post/post_6.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
12:36:27	3087/3087	---M--	200	added ('OK')	image/jpeg	etag:%22c0f-5bb3fd2afb844%22	https://preview.colorlib.com/theme/capitalshop/assets/img/post/post_7.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/post/post_7.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
12:36:28	2320/2320	---M--	200	added ('OK')	image/jpeg	etag:%22910-5bb3fd2cc48b0%22	https://preview.colorlib.com/theme/capitalshop/assets/img/post/post_8.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/post/post_8.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
12:36:28	2624/2624	---M--	200	added ('OK')	image/jpeg	etag:%22a40-5bb3fd2ca0691%22	https://preview.colorlib.com/theme/capitalshop/assets/img/post/post_9.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/post/post_9.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
12:36:29	2799/2799	---M--	200	added ('OK')	image/jpeg	etag:%22aef-5bb3fd2d7f107%22	https://preview.colorlib.com/theme/capitalshop/assets/img/post/post_10.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/post/post_10.jpg	(from https://preview.colorlib.com/theme/capitalshop/blog.html)
12:36:30	14520/14520	---M--	200	added ('OK')	image/jpeg	etag:%2238b8-5bb3fd52588e3%22	https://preview.colorlib.com/theme/capitalshop/assets/img/elements/d.jpg	E:/ecom/preview.colorlib.com/theme/capitalshop/assets/img/elements/d.jpg	(from https://preview.colorlib.com/theme/capitalshop/elements.html)
